t: 0.000000	x: 0.000000	y: 0.000000	vx: 449.951327	vy: 536.231110
t: 0.500000	x: 224.975663	y: 268.115555	vx: 449.951327	vy: 531.326110
t: 1.000000	x: 449.951327	y: 533.778610	vx: 449.951327	vy: 526.421110
t: 1.500000	x: 674.926990	y: 796.989165	vx: 449.951327	vy: 521.516110
t: 2.000000	x: 899.902654	y: 1057.747220	vx: 449.951327	vy: 516.611110
t: 2.500000	x: 1124.878317	y: 1316.052775	vx: 449.951327	vy: 511.706110
t: 3.000000	x: 1349.853981	y: 1571.905830	vx: 449.951327	vy: 506.801110
t: 3.500000	x: 1574.829644	y: 1825.306385	vx: 449.951327	vy: 501.896110
t: 4.000000	x: 1799.805307	y: 2076.254440	vx: 449.951327	vy: 496.991110
t: 4.500000	x: 2024.780971	y: 2324.749995	vx: 449.951327	vy: 492.086110
t: 5.000000	x: 2249.756634	y: 2570.793050	vx: 449.951327	vy: 487.181110
t: 5.500000	x: 2474.732298	y: 2814.383605	vx: 449.951327	vy: 482.276110
t: 6.000000	x: 2699.707961	y: 3055.521660	vx: 449.951327	vy: 477.371110
t: 6.500000	x: 2924.683625	y: 3294.207215	vx: 449.951327	vy: 472.466110
t: 7.000000	x: 3149.659288	y: 3530.440270	vx: 449.951327	vy: 467.561110
t: 7.500000	x: 3374.634951	y: 3764.220825	vx: 449.951327	vy: 462.656110
t: 8.000000	x: 3599.610615	y: 3995.548880	vx: 449.951327	vy: 457.751110
t: 8.500000	x: 3824.586278	y: 4224.424435	vx: 449.951327	vy: 452.846110
t: 9.000000	x: 4049.561942	y: 4450.847490	vx: 449.951327	vy: 447.941110
t: 9.500000	x: 4274.537605	y: 4674.818045	vx: 449.951327	vy: 443.036110
t: 10.000000	x: 4499.513269	y: 4896.336100	vx: 449.951327	vy: 438.131110
t: 10.500000	x: 4724.488932	y: 5115.401655	vx: 449.951327	vy: 433.226110
t: 11.000000	x: 4949.464595	y: 5332.014710	vx: 449.951327	vy: 428.321110
t: 11.500000	x: 5174.440259	y: 5546.175265	vx: 449.951327	vy: 423.416110
t: 12.000000	x: 5399.415922	y: 5757.883320	vx: 449.951327	vy: 418.511110
t: 12.500000	x: 5624.391586	y: 5967.138875	vx: 449.951327	vy: 413.606110
t: 13.000000	x: 5849.367249	y: 6173.941930	vx: 449.951327	vy: 408.701110
t: 13.500000	x: 6074.342913	y: 6378.292485	vx: 449.951327	vy: 403.796110
t: 14.000000	x: 6299.318576	y: 6580.190540	vx: 449.951327	vy: 398.891110
t: 14.500000	x: 6524.294239	y: 6779.636095	vx: 449.951327	vy: 393.986110
t: 15.000000	x: 6749.269903	y: 6976.629150	vx: 449.951327	vy: 389.081110
t: 15.500000	x: 6974.245566	y: 7171.169705	vx: 449.951327	vy: 384.176110
t: 16.000000	x: 7199.221230	y: 7363.257760	vx: 449.951327	vy: 379.271110
t: 16.500000	x: 7424.196893	y: 7552.893315	vx: 449.951327	vy: 374.366110
t: 17.000000	x: 7649.172557	y: 7740.076371	vx: 449.951327	vy: 369.461110
t: 17.500000	x: 7874.148220	y: 7924.806926	vx: 449.951327	vy: 364.556110
t: 18.000000	x: 8099.123883	y: 8107.084981	vx: 449.951327	vy: 359.651110
t: 18.500000	x: 8324.099547	y: 8286.910536	vx: 449.951327	vy: 354.746110
t: 19.000000	x: 8549.075210	y: 8464.283591	vx: 449.951327	vy: 349.841110
t: 19.500000	x: 8774.050874	y: 8639.204146	vx: 449.951327	vy: 344.936110
t: 20.000000	x: 8999.026537	y: 8811.672201	vx: 449.951327	vy: 340.031110
t: 20.500000	x: 9224.002201	y: 8981.687756	vx: 449.951327	vy: 335.126110
t: 21.000000	x: 9448.977864	y: 9149.250811	vx: 449.951327	vy: 330.221110
t: 21.500000	x: 9673.953527	y: 9314.361366	vx: 449.951327	vy: 325.316110
t: 22.000000	x: 9898.929191	y: 9477.019421	vx: 449.951327	vy: 320.411110
t: 22.500000	x: 10123.904854	y: 9637.224976	vx: 449.951327	vy: 315.506110
t: 23.000000	x: 10348.880518	y: 9794.978031	vx: 449.951327	vy: 310.601110
t: 23.500000	x: 10573.856181	y: 9950.278586	vx: 449.951327	vy: 305.696110
t: 24.000000	x: 10798.831845	y: 10103.126641	vx: 449.951327	vy: 300.791110
t: 24.500000	x: 11023.807508	y: 10253.522196	vx: 449.951327	vy: 295.886110
t: 25.000000	x: 11248.783171	y: 10401.465251	vx: 449.951327	vy: 290.981110
t: 25.500000	x: 11473.758835	y: 10546.955806	vx: 449.951327	vy: 286.076110
t: 26.000000	x: 11698.734498	y: 10689.993861	vx: 449.951327	vy: 281.171110
t: 26.500000	x: 11923.710162	y: 10830.579416	vx: 449.951327	vy: 276.266110
t: 27.000000	x: 12148.685825	y: 10968.712471	vx: 449.951327	vy: 271.361110
t: 27.500000	x: 12373.661489	y: 11104.393026	vx: 449.951327	vy: 266.456110
t: 28.000000	x: 12598.637152	y: 11237.621081	vx: 449.951327	vy: 261.551110
t: 28.500000	x: 12823.612816	y: 11368.396636	vx: 449.951327	vy: 256.646110
t: 29.000000	x: 13048.588479	y: 11496.719691	vx: 449.951327	vy: 251.741110
t: 29.500000	x: 13273.564142	y: 11622.590246	vx: 449.951327	vy: 246.836110
t: 30.000000	x: 13498.539806	y: 11746.008301	vx: 449.951327	vy: 241.931110
t: 30.500000	x: 13723.515469	y: 11866.973856	vx: 449.951327	vy: 237.026110
t: 31.000000	x: 13948.491133	y: 11985.486911	vx: 449.951327	vy: 232.121110
t: 31.500000	x: 14173.466796	y: 12101.547466	vx: 449.951327	vy: 227.216110
t: 32.000000	x: 14398.442460	y: 12215.155521	vx: 449.951327	vy: 222.311110
t: 32.500000	x: 14623.418123	y: 12326.311076	vx: 449.951327	vy: 217.406110
t: 33.000000	x: 14848.393786	y: 12435.014131	vx: 449.951327	vy: 212.501110
t: 33.500000	x: 15073.369450	y: 12541.264686	vx: 449.951327	vy: 207.596110
t: 34.000000	x: 15298.345113	y: 12645.062741	vx: 449.951327	vy: 202.691110
t: 34.500000	x: 15523.320777	y: 12746.408296	vx: 449.951327	vy: 197.786110
t: 35.000000	x: 15748.296440	y: 12845.301351	vx: 449.951327	vy: 192.881110
t: 35.500000	x: 15973.272104	y: 12941.741906	vx: 449.951327	vy: 187.976110
t: 36.000000	x: 16198.247767	y: 13035.729961	vx: 449.951327	vy: 183.071110
t: 36.500000	x: 16423.223430	y: 13127.265516	vx: 449.951327	vy: 178.166110
t: 37.000000	x: 16648.199094	y: 13216.348571	vx: 449.951327	vy: 173.261110
t: 37.500000	x: 16873.174757	y: 13302.979126	vx: 449.951327	vy: 168.356110
t: 38.000000	x: 17098.150421	y: 13387.157181	vx: 449.951327	vy: 163.451110
t: 38.500000	x: 17323.126084	y: 13468.882736	vx: 449.951327	vy: 158.546110
t: 39.000000	x: 17548.101748	y: 13548.155791	vx: 449.951327	vy: 153.641110
t: 39.500000	x: 17773.077411	y: 13624.976346	vx: 449.951327	vy: 148.736110
t: 40.000000	x: 17998.053074	y: 13699.344401	vx: 449.951327	vy: 143.831110
t: 40.500000	x: 18223.028738	y: 13771.259956	vx: 449.951327	vy: 138.926110
t: 41.000000	x: 18448.004401	y: 13840.723011	vx: 449.951327	vy: 134.021110
t: 41.500000	x: 18672.980065	y: 13907.733566	vx: 449.951327	vy: 129.116110
t: 42.000000	x: 18897.955728	y: 13972.291621	vx: 449.951327	vy: 124.211110
t: 42.500000	x: 19122.931392	y: 14034.397176	vx: 449.951327	vy: 119.306110
t: 43.000000	x: 19347.907055	y: 14094.050231	vx: 449.951327	vy: 114.401110
t: 43.500000	x: 19572.882718	y: 14151.250786	vx: 449.951327	vy: 109.496110
t: 44.000000	x: 19797.858382	y: 14205.998841	vx: 449.951327	vy: 104.591110
t: 44.500000	x: 20022.834045	y: 14258.294396	vx: 449.951327	vy: 99.686110
t: 45.000000	x: 20247.809709	y: 14308.137451	vx: 449.951327	vy: 94.781110
t: 45.500000	x: 20472.785372	y: 14355.528006	vx: 449.951327	vy: 89.876110
t: 46.000000	x: 20697.761036	y: 14400.466061	vx: 449.951327	vy: 84.971110
t: 46.500000	x: 20922.736699	y: 14442.951616	vx: 449.951327	vy: 80.066110
t: 47.000000	x: 21147.712362	y: 14482.984671	vx: 449.951327	vy: 75.161110
t: 47.500000	x: 21372.688026	y: 14520.565226	vx: 449.951327	vy: 70.256110
t: 48.000000	x: 21597.663689	y: 14555.693281	vx: 449.951327	vy: 65.351110
t: 48.500000	x: 21822.639353	y: 14588.368836	vx: 449.951327	vy: 60.446110
t: 49.000000	x: 22047.615016	y: 14618.591891	vx: 449.951327	vy: 55.541110
t: 49.500000	x: 22272.590680	y: 14646.362446	vx: 449.951327	vy: 50.636110
t: 50.000000	x: 22497.566343	y: 14671.680502	vx: 449.951327	vy: 45.731110
t: 50.500000	x: 22722.542006	y: 14694.546057	vx: 449.951327	vy: 40.826110
t: 51.000000	x: 22947.517670	y: 14714.959112	vx: 449.951327	vy: 35.921110
t: 51.500000	x: 23172.493333	y: 14732.919667	vx: 449.951327	vy: 31.016110
t: 52.000000	x: 23397.468997	y: 14748.427722	vx: 449.951327	vy: 26.111110
t: 52.500000	x: 23622.444660	y: 14761.483277	vx: 449.951327	vy: 21.206110
t: 53.000000	x: 23847.420324	y: 14772.086332	vx: 449.951327	vy: 16.301110
t: 53.500000	x: 24072.395987	y: 14780.236887	vx: 449.951327	vy: 11.396110
t: 54.000000	x: 24297.371650	y: 14785.934942	vx: 449.951327	vy: 6.491110
t: 54.500000	x: 24522.347314	y: 14789.180497	vx: 449.951327	vy: 1.586110
t: 55.000000	x: 24747.322977	y: 14789.973552	vx: 449.951327	vy: -3.318890
t: 55.500000	x: 24972.298641	y: 14788.314107	vx: 449.951327	vy: -8.223890
t: 56.000000	x: 25197.274304	y: 14784.202162	vx: 449.951327	vy: -13.128890
t: 56.500000	x: 25422.249968	y: 14777.637717	vx: 449.951327	vy: -18.033890
t: 57.000000	x: 25647.225631	y: 14768.620772	vx: 449.951327	vy: -22.938890
t: 57.500000	x: 25872.201294	y: 14757.151327	vx: 449.951327	vy: -27.843890
t: 58.000000	x: 26097.176958	y: 14743.229382	vx: 449.951327	vy: -32.748890
t: 58.500000	x: 26322.152621	y: 14726.854937	vx: 449.951327	vy: -37.653890
t: 59.000000	x: 26547.128285	y: 14708.027992	vx: 449.951327	vy: -42.558890
t: 59.500000	x: 26772.103948	y: 14686.748547	vx: 449.951327	vy: -47.463890
t: 60.000000	x: 26997.079612	y: 14663.016602	vx: 449.951327	vy: -52.368890
t: 60.500000	x: 27222.055275	y: 14636.832157	vx: 449.951327	vy: -57.273890
t: 61.000000	x: 27447.030938	y: 14608.195212	vx: 449.951327	vy: -62.178890
t: 61.500000	x: 27672.006602	y: 14577.105767	vx: 449.951327	vy: -67.083890
t: 62.000000	x: 27896.982265	y: 14543.563822	vx: 449.951327	vy: -71.988890
t: 62.500000	x: 28121.957929	y: 14507.569377	vx: 449.951327	vy: -76.893890
t: 63.000000	x: 28346.933592	y: 14469.122432	vx: 449.951327	vy: -81.798890
t: 63.500000	x: 28571.909256	y: 14428.222987	vx: 449.951327	vy: -86.703890
t: 64.000000	x: 28796.884919	y: 14384.871042	vx: 449.951327	vy: -91.608890
t: 64.500000	x: 29021.860582	y: 14339.066597	vx: 449.951327	vy: -96.513890
t: 65.000000	x: 29246.836246	y: 14290.809652	vx: 449.951327	vy: -101.418890
t: 65.500000	x: 29471.811909	y: 14240.100207	vx: 449.951327	vy: -106.323890
t: 66.000000	x: 29696.787573	y: 14186.938262	vx: 449.951327	vy: -111.228890
t: 66.500000	x: 29921.763236	y: 14131.323817	vx: 449.951327	vy: -116.133890
t: 67.000000	x: 30146.738900	y: 14073.256872	vx: 449.951327	vy: -121.038890
t: 67.500000	x: 30371.714563	y: 14012.737427	vx: 449.951327	vy: -125.943890
