T: 30.000000	H: -5.000000	M: -0.188779
T: 30.000000	H: -4.750000	M: -0.179471
T: 30.000000	H: -4.500000	M: -0.170214
T: 30.000000	H: -4.250000	M: -0.161047
T: 30.000000	H: -4.000000	M: -0.151642
T: 30.000000	H: -3.750000	M: -0.142288
T: 30.000000	H: -3.500000	M: -0.132889
T: 30.000000	H: -3.250000	M: -0.123504
T: 30.000000	H: -3.000000	M: -0.114380
T: 30.000000	H: -2.750000	M: -0.104595
T: 30.000000	H: -2.500000	M: -0.095220
T: 30.000000	H: -2.250000	M: -0.085766
T: 30.000000	H: -2.000000	M: -0.076503
T: 30.000000	H: -1.750000	M: -0.066756
T: 30.000000	H: -1.500000	M: -0.057403
T: 30.000000	H: -1.250000	M: -0.047776
T: 30.000000	H: -1.000000	M: -0.038456
T: 30.000000	H: -0.750000	M: -0.028754
T: 30.000000	H: -0.500000	M: -0.019259
T: 30.000000	H: -0.250000	M: -0.009589
T: 30.000000	H: 0.000000	M: 0.000023
T: 30.000000	H: 0.250000	M: 0.009728
T: 30.000000	H: 0.500000	M: 0.019200
T: 30.000000	H: 0.750000	M: 0.028593
T: 30.000000	H: 1.000000	M: 0.038068
T: 30.000000	H: 1.250000	M: 0.047952
T: 30.000000	H: 1.500000	M: 0.057418
T: 30.000000	H: 1.750000	M: 0.066889
T: 30.000000	H: 2.000000	M: 0.076092
T: 30.000000	H: 2.250000	M: 0.085930
T: 30.000000	H: 2.500000	M: 0.095418
T: 30.000000	H: 2.750000	M: 0.104791
T: 30.000000	H: 3.000000	M: 0.114067
T: 30.000000	H: 3.250000	M: 0.123731
T: 30.000000	H: 3.500000	M: 0.132831
T: 30.000000	H: 3.750000	M: 0.142314
T: 30.000000	H: 4.000000	M: 0.151909
T: 30.000000	H: 4.250000	M: 0.161022
T: 30.000000	H: 4.500000	M: 0.170388
T: 30.000000	H: 4.750000	M: 0.179613
