T: 100.000000	H: -5.000000	M: -0.051905
T: 100.000000	H: -4.750000	M: -0.049334
T: 100.000000	H: -4.500000	M: -0.046751
T: 100.000000	H: -4.250000	M: -0.044205
T: 100.000000	H: -4.000000	M: -0.041639
T: 100.000000	H: -3.750000	M: -0.038962
T: 100.000000	H: -3.500000	M: -0.036529
T: 100.000000	H: -3.250000	M: -0.033863
T: 100.000000	H: -3.000000	M: -0.031224
T: 100.000000	H: -2.750000	M: -0.028516
T: 100.000000	H: -2.500000	M: -0.026011
T: 100.000000	H: -2.250000	M: -0.023444
T: 100.000000	H: -2.000000	M: -0.020854
T: 100.000000	H: -1.750000	M: -0.018209
T: 100.000000	H: -1.500000	M: -0.015569
T: 100.000000	H: -1.250000	M: -0.012944
T: 100.000000	H: -1.000000	M: -0.010337
T: 100.000000	H: -0.750000	M: -0.007852
T: 100.000000	H: -0.500000	M: -0.005167
T: 100.000000	H: -0.250000	M: -0.002624
T: 100.000000	H: 0.000000	M: 0.000069
T: 100.000000	H: 0.250000	M: 0.002529
T: 100.000000	H: 0.500000	M: 0.005248
T: 100.000000	H: 0.750000	M: 0.007884
T: 100.000000	H: 1.000000	M: 0.010439
T: 100.000000	H: 1.250000	M: 0.012991
T: 100.000000	H: 1.500000	M: 0.015646
T: 100.000000	H: 1.750000	M: 0.018255
T: 100.000000	H: 2.000000	M: 0.020774
T: 100.000000	H: 2.250000	M: 0.023465
T: 100.000000	H: 2.500000	M: 0.025962
T: 100.000000	H: 2.750000	M: 0.028637
T: 100.000000	H: 3.000000	M: 0.031188
T: 100.000000	H: 3.250000	M: 0.033963
T: 100.000000	H: 3.500000	M: 0.036489
T: 100.000000	H: 3.750000	M: 0.039109
T: 100.000000	H: 4.000000	M: 0.041662
T: 100.000000	H: 4.250000	M: 0.044182
T: 100.000000	H: 4.500000	M: 0.046876
T: 100.000000	H: 4.750000	M: 0.049405
