T: 3.000000	H: -5.000000	M: -0.994901
T: 3.000000	H: -4.750000	M: -0.993938
T: 3.000000	H: -4.500000	M: -0.992918
T: 3.000000	H: -4.250000	M: -0.991489
T: 3.000000	H: -4.000000	M: -0.989732
T: 3.000000	H: -3.750000	M: -0.987938
T: 3.000000	H: -3.500000	M: -0.985555
T: 3.000000	H: -3.250000	M: -0.982546
T: 3.000000	H: -3.000000	M: -0.979103
T: 3.000000	H: -2.750000	M: -0.974965
T: 3.000000	H: -2.500000	M: -0.969702
T: 3.000000	H: -2.250000	M: -0.963157
T: 3.000000	H: -2.000000	M: -0.954821
T: 3.000000	H: -1.750000	M: -0.943960
T: 3.000000	H: -1.500000	M: -0.929877
T: 3.000000	H: -1.250000	M: -0.911147
T: 3.000000	H: -1.000000	M: -0.884390
T: 3.000000	H: -0.750000	M: -0.843137
T: 3.000000	H: -0.500000	M: -0.771453
T: 3.000000	H: -0.250000	M: -0.605525
T: 3.000000	H: 0.000000	M: -0.001412
T: 3.000000	H: 0.250000	M: 0.606404
T: 3.000000	H: 0.500000	M: 0.770940
T: 3.000000	H: 0.750000	M: 0.843191
T: 3.000000	H: 1.000000	M: 0.884220
T: 3.000000	H: 1.250000	M: 0.910951
T: 3.000000	H: 1.500000	M: 0.930267
T: 3.000000	H: 1.750000	M: 0.944139
T: 3.000000	H: 2.000000	M: 0.954606
T: 3.000000	H: 2.250000	M: 0.963136
T: 3.000000	H: 2.500000	M: 0.969513
T: 3.000000	H: 2.750000	M: 0.974932
T: 3.000000	H: 3.000000	M: 0.979156
T: 3.000000	H: 3.250000	M: 0.982773
T: 3.000000	H: 3.500000	M: 0.985351
T: 3.000000	H: 3.750000	M: 0.987882
T: 3.000000	H: 4.000000	M: 0.989849
T: 3.000000	H: 4.250000	M: 0.991443
T: 3.000000	H: 4.500000	M: 0.992853
T: 3.000000	H: 4.750000	M: 0.993911
