T: 2.500000	H: -5.000000	M: -0.998466
T: 2.500000	H: -4.750000	M: -0.998129
T: 2.500000	H: -4.500000	M: -0.997734
T: 2.500000	H: -4.250000	M: -0.997204
T: 2.500000	H: -4.000000	M: -0.996607
T: 2.500000	H: -3.750000	M: -0.995837
T: 2.500000	H: -3.500000	M: -0.994860
T: 2.500000	H: -3.250000	M: -0.993694
T: 2.500000	H: -3.000000	M: -0.992217
T: 2.500000	H: -2.750000	M: -0.990267
T: 2.500000	H: -2.500000	M: -0.987963
T: 2.500000	H: -2.250000	M: -0.984998
T: 2.500000	H: -2.000000	M: -0.981241
T: 2.500000	H: -1.750000	M: -0.976215
T: 2.500000	H: -1.500000	M: -0.969813
T: 2.500000	H: -1.250000	M: -0.960978
T: 2.500000	H: -1.000000	M: -0.948905
T: 2.500000	H: -0.750000	M: -0.930438
T: 2.500000	H: -0.500000	M: -0.900621
T: 2.500000	H: -0.250000	M: -0.837003
T: 2.500000	H: 0.000000	M: -0.004891
T: 2.500000	H: 0.250000	M: 0.837445
T: 2.500000	H: 0.500000	M: 0.900455
T: 2.500000	H: 0.750000	M: 0.930904
T: 2.500000	H: 1.000000	M: 0.948679
T: 2.500000	H: 1.250000	M: 0.960973
T: 2.500000	H: 1.500000	M: 0.969769
T: 2.500000	H: 1.750000	M: 0.976370
T: 2.500000	H: 2.000000	M: 0.981165
T: 2.500000	H: 2.250000	M: 0.984966
T: 2.500000	H: 2.500000	M: 0.987943
T: 2.500000	H: 2.750000	M: 0.990326
T: 2.500000	H: 3.000000	M: 0.992142
T: 2.500000	H: 3.250000	M: 0.993650
T: 2.500000	H: 3.500000	M: 0.994848
T: 2.500000	H: 3.750000	M: 0.995862
T: 2.500000	H: 4.000000	M: 0.996595
T: 2.500000	H: 4.250000	M: 0.997217
T: 2.500000	H: 4.500000	M: 0.997732
T: 2.500000	H: 4.750000	M: 0.998164
